PassengerId,HomePlanet,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0516_01,Europa,False,A/6/S,0.6962025316455696,False,0.007887205974733021,0.08358769664240431,0.0017452749872296951,0.0,0.09845439854141631,Vindem Eneurordry,False,False,False
0517_01,Earth,False,F/109/P,0.34177215189873417,False,0.10085851888043554,0.0,4.256768261535842e-05,8.925383791503035e-05,0.0030249036588903162,Jandy Kimons,False,False,True
0518_01,Earth,True,F/92/S,0.4430379746835443,False,0.0,0.0,0.0,0.0,0.0,Soyos Parta,True,False,True
0519_01,Earth,True,G/77/S,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Ryany Farleyatton,True,False,True
0520_01,Earth,False,G/78/S,0.6962025316455696,False,0.004327493543658826,,0.0,0.0,,Bel Mcguirez,False,False,True
0521_01,Earth,False,E/32/S,0.2911392405063291,False,0.002722133035527326,0.008821654982725656,0.0,0.0,,Hery Hornettoney,True,False,True
0522_01,Earth,False,E/33/P,0.5316455696202531,False,0.0,0.0,0.03192576196151881,0.0,0.006464177682012183,Glenry Parklaney,False,False,True
0523_01,Earth,False,E/33/S,0.4430379746835443,False,0.03859845047811824,0.007144534263576292,0.07376979397241613,0.0,0.0002486222185389301,Helley Joyneidez,True,False,True
0525_01,Earth,True,G/734/S,0.5949367088607594,False,0.0,0.0,0.0,0.0,0.0,Wenise Mirezavis,True,False,True
0527_01,Mars,False,F/93/S,0.34177215189873417,False,0.08180358763174425,0.00036896655821286014,0.00012770304784607525,0.0,0.00016574814569262006,Supce Stité,False,False,False
0527_02,Mars,True,F/93/S,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,Llat Stité,True,False,True
0528_01,Europa,False,C/17/P,0.5822784810126582,False,0.0,0.03753396169456277,0.0,0.15293645126740452,0.27327725521070734,Alasmon Stiven,False,False,True
0529_01,Earth,True,G/81/P,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,Ericia Sellahaney,False,True,False
0531_01,Earth,True,G/82/P,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,Estine Alentonway,False,False,False
0531_02,Earth,True,G/82/P,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Darley Alentonway,True,False,False
0533_01,Mars,False,D/21/P,0.4177215189873418,False,0.0013959656592447826,0.0,0.016345990124297632,0.024857193859335953,0.0,Tops Stike,False,False,True
0534_01,Europa,False,B/23/P,0.43037974683544306,False,0.006840231730299434,0.02398282628383591,0.0012344627958453941,0.255801499464477,0.07881324327684085,Asellux Parbage,False,False,True
0534_02,Europa,False,B/23/P,0.620253164556962,False,0.2493892650240804,0.04387347801294737,0.01345138770645326,0.02860585505176723,0.0010359259105788754,Weia Parbage,False,False,True
0537_01,Earth,False,G/83/P,0.27848101265822783,False,0.0,0.00016771207191493645,0.0,0.014280614066404856,0.014585836820950566,Kylen Staffersby,False,False,True
0538_01,Earth,False,F/110/P,0.35443037974683544,False,0.0,0.03599101063294536,0.0,0.0,0.00020718518211577507,Walla Swanardy,True,False,True
0539_01,Europa,True,C/18/P,0.34177215189873417,False,0.0,0.0,,0.0,0.0,Tard Nalanet,True,False,True
0539_02,Europa,True,C/18/P,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,Achyon Nalanet,True,False,False
0539_03,Earth,True,C/18/P,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,Alderak Nalanet,True,False,False
0539_04,Europa,True,C/18/P,0.620253164556962,False,0.0,0.0,0.0,0.0,0.0,Betenif Nalanet,True,False,True
0539_05,Europa,False,C/18/P,0.4810126582278481,False,0.0,0.060141548988696204,0.020389919972756684,0.0004016422706176366,0.20664650064227405,Mardyon Nalanet,False,False,True
0540_01,Mars,True,F/95/S,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Jell Conie,True,False,True
0540_02,Earth,False,F/95/S,0.21518987341772153,False,0.10267327423745376,0.0,0.0,0.002008211353088183,0.0006629925827704803,Rantax Conie,False,False,True
0542_01,Earth,False,G/84/P,0.3291139240506329,False,0.0006281845466601522,0.0,0.0,0.0,0.036381717979530104,Landa Ments,False,False,True
0545_01,Earth,False,F/111/P,0.2911392405063291,False,0.0041180986947721085,0.0,0.0,0.030390931810067835,0.0,Kaye Sextones,False,False,True
0546_01,Earth,False,F/96/S,0.3037974683544304,False,0.06491240315488239,0.023177808338644214,0.03567171803167035,0.0,0.0,Shawne Stenson,False,False,False
0547_01,Earth,False,F/97/S,0.2911392405063291,False,0.0,0.0005031362157448093,0.03537374425336284,0.0007140307033202428,0.00012431110926946505,Trick Weavesend,False,False,True
0548_01,Earth,False,E/36/S,0.3037974683544304,False,0.0,0.0028846476369369066,0.029967648561212326,0.0,4.1437036423155016e-05,Kariel Webstes,True,False,True
0549_01,Mars,False,D/19/S,0.4050632911392405,False,0.04648565645285126,0.0,0.0,0.011245983577293825,4.1437036423155016e-05,Warets Watte,True,True,False
0549_02,Mars,True,F/98/S,0.5443037974683544,False,0.0,0.0,0.0,0.0,0.0,Guans Watte,True,False,True
0550_01,Earth,False,F/99/S,0.2911392405063291,False,0.0009073776785091087,0.00040250897259584744,0.0,0.03400571224562656,0.0,Maen Cleminglas,True,False,True
0551_01,Earth,False,G/80/S,0.5316455696202531,False,0.00879458365324213,0.0,0.01132300357568534,0.019858978936094254,0.0004972444370778602,Stene Bradlerson,False,False,True
0552_01,Europa,True,C/21/S,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,Minkab Brathful,True,False,False
0553_01,Europa,True,C/19/P,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,Tope Valindle,True,False,True
0553_02,Europa,False,C/19/P,0.46835443037974683,False,0.0,0.2182269479757153,0.0,0.034094966083541595,0.0,Gluinol Valindle,True,False,True
0555_01,Europa,True,C/20/P,0.7721518987341772,False,0.0,0.0,0.0,0.0,0.0,Alraixa Graciansus,True,False,False
0555_02,Europa,False,C/20/P,0.4177215189873418,False,0.0,0.0055344983731929025,4.256768261535842e-05,0.11268297036772582,0.0,Alhain Graciansus,False,False,True
0556_01,Earth,False,F/100/S,0.24050632911392406,False,0.0,0.04789856773890584,0.0,4.4626918957515175e-05,0.0007873036920399453,Jilla Rames,True,False,True
0559_01,Earth,False,F/102/S,0.26582278481012656,False,0.0,0.00040250897259584744,0.024689255916907883,0.0,0.0032735258774292462,Margia Harmond,False,True,False
0560_01,Earth,False,G/81/S,0.05063291139240506,False,0.0,0.0,0.0,0.0,0.0,Anniey Hortez,False,False,True
0560_02,Earth,False,G/81/S,0.1518987341772152,False,0.0,0.0,0.0,0.0,0.0,Tonyn Hortez,True,True,False
0560_03,Earth,False,F/103/S,0.5569620253164557,False,0.10050952746562435,0.009827927414215275,0.003150008513536523,0.0014280614066404856,0.0,Annah Josey,True,False,True
0561_01,Earth,False,G/82/S,0.27848101265822783,False,0.0,0.0,0.014132470628298994,0.019725098179221707,0.0,Jessa Flemaney,False,False,True
0563_01,Mars,False,F/114/P,0.4177215189873418,False,0.05863055768828087,0.02153423003387784,0.017112208411374084,0.0009371652981078187,0.0,Hamsp Petie,False,False,False
0564_01,Europa,True,B/24/P,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Bath Dinsprody,True,False,False
0564_02,Europa,True,B/24/P,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Taura Dinsprody,True,False,True
0564_03,Europa,False,B/24/P,0.35443037974683544,False,0.0,0.013752389897024788,8.513536523071684e-05,0.06042484826847555,0.15310984958355778,Aldibi Dinsprody,False,False,True
0565_01,Mars,False,F/115/P,0.3924050632911392,False,0.04864940322468067,0.0,0.026051421760599353,0.0,0.0,Cines Ble,False,False,True
0566_01,Mars,True,E/37/S,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,Muls Mish,True,False,True
0567_01,Earth,True,G/83/S,0.17721518987341772,False,0.0,0.0,0.0,0.0,0.0,Jeron Munozanson,True,False,True
0568_01,Europa,,D/20/S,0.4177215189873418,False,0.13317512389195227,0.0011068996746385804,0.0,4.4626918957515175e-05,0.00016574814569262006,Enibik Baciffhaut,False,False,True
0568_02,Europa,True,D/20/S,0.34177215189873417,False,0.0,0.0,0.0,0.0,,Pentard Baciffhaut,True,False,False
0569_01,Earth,False,F/116/P,0.2911392405063291,False,0.0,0.011203166403917754,0.013195981610761109,0.0,0.0,Tin Merce,True,False,True
0570_01,Europa,False,C/22/S,0.45569620253164556,True,0.03699308996998674,0.17056317713749036,4.256768261535842e-05,0.006515530167797216,0.03613309576099118,Chard Tramsor,True,False,True
0571_01,Europa,True,C/21/P,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,Branev Ousious,True,False,False
0571_02,Europa,True,C/21/P,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,Alchium Ousious,False,False,True
0571_03,Europa,True,C/21/P,0.5316455696202531,False,0.0,0.0,0.0,0.0,0.0,Bahoton Ousious,True,False,True
0571_04,Europa,True,C/21/P,0.37974683544303794,False,0.0,0.0,0.0,0.0,,Izark Hednigic,True,False,True
0571_05,Europa,True,C/21/P,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,Polam Ousious,True,False,False
0571_06,Europa,False,C/21/P,0.6962025316455696,False,0.0,0.051722402978566395,0.0,0.08095323098893253,0.06497327311150707,Hasich Ousious,False,False,True
0571_07,Europa,True,C/21/P,0.6962025316455696,False,0.0,0.0,0.0,0.0,0.0,Isoton Ousious,True,False,True
0572_01,Earth,False,F/105/S,0.24050632911392406,False,0.13338451874083898,0.0,0.0008939213349225268,0.03811138878971796,0.0,Lesley Lamberguson,False,False,True
0573_01,Earth,False,F/117/P,0.34177215189873417,False,0.0009771759614713477,0.027135813235836713,0.0010641920653839604,0.0024098536237058196,,Deandy Dickley,False,False,True
0575_01,Europa,True,E/34/P,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Minoton Bootty,True,False,True
0576_01,Earth,False,F/107/S,0.26582278481012656,False,0.0,,0.02660480163459901,0.004908961085326669,0.0,Melice Herry,False,False,True
0577_01,Earth,False,G/86/P,0.8227848101265822,False,0.0,0.0,0.022177762642601736,0.004685826490539093,0.0,Gwendy Holson,False,False,True
0579_01,Earth,False,F/108/S,0.6962025316455696,False,0.003699308996998674,0.026498507362559955,0.0015750042567682615,0.0,0.0,Greggy Trankliney,True,False,True
0579_02,Earth,False,G/85/S,0.6329113924050633,False,,0.007815382551236037,0.0,0.0,0.0,Scotty Trankliney,False,False,True
0580_01,Earth,True,G/87/P,0.620253164556962,False,0.0,0.0,0.0,0.0,0.0,Guye Wagnerray,True,False,True
0581_01,Earth,False,E/38/S,0.27848101265822783,False,0.0,0.0,0.02558317725183041,0.008166726169225277,0.00016574814569262006,Chael Woodgezalez,False,False,True
0582_01,Mars,True,F/118/P,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,Dicks Chort,True,False,True
0583_01,Mars,True,F/109/S,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,Muebix Erle,True,False,True
0583_02,Mars,True,F/109/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Beeres Erle,True,False,True
0583_03,Mars,True,F/109/S,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,Cricks Erle,True,False,True
0585_01,Mars,True,F/120/P,0.6075949367088608,False,0.0,0.0,0.0,0.0,0.0,Graven Fone,True,False,True
0585_02,Mars,True,F/120/P,0.06329113924050633,False,0.0,0.0,0.0,0.0,0.0,Sugard Fone,True,False,True
0585_03,Mars,False,D/22/P,0.2911392405063291,False,0.18482585328400922,0.0,0.04648390941597139,0.0,0.0,Flams Fone,False,False,True
0586_01,Europa,True,D/23/P,0.6708860759493671,False,0.0,0.0,0.0,0.0,0.0,Askeid Oillicaly,True,False,True
0587_01,Mars,False,F/121/P,0.22784810126582278,False,0.00034899141481119564,0.0008385603595746821,0.026221692491060787,0.0,0.043177391952927524,Gorn Tecre,False,False,True
0588_01,Earth,True,G/89/P,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Camiet Delazarson,False,True,False
0589_01,Earth,False,E/35/P,0.2911392405063291,False,0.016332798213163954,3.3542414382987286e-05,0.023454793121062488,0.0,4.1437036423155016e-05,Maya Hardley,False,False,True
0590_01,Earth,False,G/90/P,0.6075949367088608,False,0.055908424652753544,6.708482876597457e-05,0.0,4.4626918957515175e-05,0.04031823643972983,Chelsa Burchanez,False,False,True
0591_01,Earth,True,G/86/S,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,Loreen Mcclayton,False,True,False
0593_01,Mars,False,D/24/P,0.34177215189873417,,0.0030013261673762824,0.005098446986214067,0.007747318235995232,4.4626918957515175e-05,0.08308125802842581,Hon Kra,False,False,True
0594_01,Earth,False,G/87/S,0.11392405063291139,False,0.0,0.0,0.0,0.0,0.0,Joana Flynner,False,False,False
0594_02,Earth,False,E/39/S,0.3037974683544304,False,,0.00013416965753194915,0.0,0.02990003570153517,0.004682385115816517,Cores Flynner,False,False,True
0596_01,Mars,False,F/123/P,0.5822784810126582,False,0.0014657639422070217,0.0,0.09173335603609739,0.018832559800071404,,Ton Gene,True,False,True
0597_01,Earth,True,G/91/P,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Arllia Roachoanand,True,False,True
0597_02,Earth,True,G/91/P,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,Bertle Roachoanand,False,False,True
0598_01,Earth,True,G/89/S,0.24050632911392406,False,0.0,0.0,,0.0,,Gabrin Buckeelez,False,False,True
0599_01,Mars,False,F/124/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Losp Crité,True,False,True
0599_02,Mars,False,F/124/P,0.05063291139240506,False,0.0,,0.0,0.0,0.0,Bases Crité,True,False,True
0599_03,Mars,False,F/124/P,0.3291139240506329,False,0.08738745026872338,0.0,0.0019581134003064872,0.005533737950731882,0.0002486222185389301,Apple Crité,False,False,True
0599_04,Mars,True,F/124/P,0.11392405063291139,False,0.0,0.0,0.0,0.0,0.0,Honjay Crité,True,False,True
0600_01,Europa,False,C/23/S,0.3037974683544304,False,0.0,0.11354107268641196,0.035160905840286055,0.0004016422706176366,0.03285956988356193,Muonon Ormler,True,False,True
0602_01,Mars,True,F/125/P,0.3037974683544304,False,0.0,0.0,0.0,0.0,0.0,Seats Brine,True,False,True
0602_02,Mars,False,E/36/P,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,Oats Brine,False,False,True
0602_03,Mars,True,F/125/P,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,Rana Brine,True,False,True
0603_01,Earth,False,F/126/P,0.26582278481012656,False,0.0,0.0,0.000510812191384301,0.0,0.030953466208096796,Lyny Scheron,False,False,True
0607_01,Europa,False,C/22/P,0.46835443037974683,,0.0018845536399804564,0.021936739006473686,0.0004256768261535842,0.03931631560157087,0.3964695644967472,Dyonium Hontichre,False,False,True
0607_02,Europa,False,C/22/P,0.5569620253164557,False,0.030292454805611782,0.10441753597423942,0.0008087859696918099,,0.036961836489454274,Mino Hontichre,False,False,False
0607_03,Europa,False,C/22/P,0.5443037974683544,False,0.0002791931318489565,0.037265622379498875,0.005022986548612293,0.08264905390931811,,Pola Hontichre,False,False,True
0608_01,Earth,False,G/94/P,0.08860759493670886,False,0.0,0.0,0.0,0.0,0.0,Maril Rilley,True,False,True
0609_01,Mars,False,F/128/P,0.4177215189873418,False,0.01039994416137363,0.0,,0.0,0.004516636970123897,Guteda Sacle,False,False,True
0610_01,Earth,False,F/129/P,0.3037974683544304,False,0.0,,0.009747999318917077,0.022402713316672616,0.00020718518211577507,Erie Potters,False,False,True
0611_01,Earth,True,G/90/S,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Paulas Klinson,True,True,False
0612_01,Europa,True,B/25/P,0.34177215189873417,True,0.0,0.0,0.0,0.0,0.0,Achyon Ranaly,True,False,True
0614_01,Earth,False,G/91/S,0.43037974683544306,False,0.0,0.0,0.0,,0.0,Feline Carterson,True,False,True
0615_01,Earth,True,G/92/S,0.7341772151898734,False,0.0,0.0,0.0,0.0,0.0,Blancy Pollarkeeks,False,False,True
0615_02,Earth,False,G/92/S,0.08860759493670886,False,0.0,0.0,0.0,0.0,0.0,Elina Hodes,True,False,True
0615_03,Earth,True,G/92/S,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,Stance Hodes,True,False,False
0618_01,Earth,False,G/95/P,0.26582278481012656,False,0.0,0.0,0.038651455814745446,0.0021867190289182434,0.0,Philda Yorkland,True,False,False
0618_02,Earth,False,F/131/P,0.26582278481012656,False,6.979828296223913e-05,0.012343608492939322,0.0,0.0,0.016077570132184145,Troyce Yorkland,False,True,False
0619_01,Europa,True,C/24/S,0.49367088607594933,,0.0,0.0,0.0,0.0,0.0,Scellus Holatirint,True,False,True
0619_02,Europa,True,C/24/S,0.5443037974683544,False,0.0,0.0,0.0,0.0,0.0,Ankabit Holatirint,True,False,False
0623_01,Earth,True,G/93/S,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,Ellene Gaington,True,False,True
0628_01,Earth,False,F/133/P,0.5569620253164557,False,0.00718922314511063,0.0,0.0007662182870764515,0.053418421992145665,4.1437036423155016e-05,Joela Gainebergan,True,False,True
0629_01,Earth,False,G/96/P,0.4810126582278481,False,0.0,0.0,0.0,0.045430203498750446,0.0,Rickie Portananney,False,False,True
0630_01,Mars,True,F/112/S,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Cord Anpie,True,False,True
0631_01,Mars,True,F/113/S,0.6962025316455696,False,0.0,0.0,0.0,0.0,0.0,Croos She,True,False,True
0633_01,Mars,False,D/25/P,0.3924050632911392,True,0.04390311998324841,0.0,0.0,0.0066940378436272764,0.0,Cakes Gread,False,True,False
0634_01,Earth,False,F/135/P,0.49367088607594933,False,0.0,0.05017945191694898,0.0,0.006247768654052125,0.015870384950068372,Patoya Wolfaddox,False,False,True
0635_01,Earth,False,G/94/S,0.4430379746835443,False,0.0,0.05963841277295139,0.0,0.0,0.0,Ronna Powery,True,False,True
0635_02,Earth,False,E/43/S,0.46835443037974683,False,0.04285614573881483,0.0,0.002128384130767921,0.0004908961085326669,0.01321841461898645,Millia Powery,False,False,True
0636_01,Earth,False,F/136/P,0.16455696202531644,False,0.0,0.000234796900680911,0.0,0.015128525526597644,0.01487589607591265,Craine Santantines,False,False,False
0636_02,Earth,False,F/136/P,0.26582278481012656,False,0.0,0.0,0.0002979737783075089,0.030123170296322742,0.0,Loresa Santantines,False,False,True
0637_01,Mars,False,E/44/S,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Cowl Pamca,False,False,True
0638_01,Europa,True,B/28/P,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Eleonon Geoconne,True,False,False
0639_01,Earth,False,F/137/P,0.7974683544303798,False,0.0,0.004125716969107436,0.04069470458028265,0.0011156729739378794,,Dory Wooterston,True,False,True
0641_01,Earth,False,F/114/S,0.45569620253164556,False,0.00013959656592447826,0.0,0.0,0.08737950731881472,0.0007873036920399453,Krisa Yanton,False,False,True
0642_01,Europa,False,C/25/S,0.3670886075949367,False,0.0,0.11216583369670949,0.0,0.005265976436986791,0.040276799403306675,Dilatik Kiling,True,False,False
0642_02,Europa,False,C/25/S,0.45569620253164556,False,0.0,0.16660517224029786,0.0034905499744593903,0.06769903605855052,0.023826295943314132,Aviton Kiling,True,False,False
0642_03,Europa,False,C/25/S,1.0,False,0.0,0.0,0.0,0.09862549089610853,8.287407284631003e-05,Chabik Kiling,False,False,True
0642_04,Europa,True,C/25/S,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,Tachir Kiling,True,False,False
0642_05,Europa,True,C/25/S,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,Duhrk Kiling,True,False,False
0643_01,Mars,False,F/138/P,0.24050632911392406,False,0.07112445033852167,0.008922282225874618,0.006002043248765537,0.0,0.0,Tran Watie,True,False,True
0644_01,Europa,True,E/38/P,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,Hadlam Prucerod,True,False,True
0645_01,Earth,False,G/98/P,0.25316455696202533,False,0.12033223982690025,0.0,0.0,4.4626918957515175e-05,0.0,Troyra Grahangory,False,False,True
0646_01,Europa,True,C/26/S,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,Errim Trattle,True,False,False
0647_01,Mars,True,F/115/S,0.08860759493670886,False,0.0,0.0,0.0,0.0,0.0,Lidex Deeke,True,False,True
0647_02,Mars,True,F/115/S,0.7341772151898734,False,0.0,0.0,0.0,0.0,0.0,Anack Deeke,True,False,True
0647_03,Mars,False,F/115/S,0.4177215189873418,False,0.007328819711035109,0.0,0.0462710710028946,0.0,0.0,Oareel Deeke,False,False,True
0650_01,Earth,True,G/95/S,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,Eulah Hammonton,True,True,False
0653_01,Mars,,E/45/S,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,Rionk Paska,True,False,True
0655_01,Mars,False,E/39/P,0.46835443037974683,False,0.016542193062050674,6.708482876597457e-05,0.03013791929167376,0.0,0.0,Phios Cure,True,False,True
0656_01,Earth,False,G/101/P,0.4050632911392405,False,0.0,0.0,0.0,0.034273473759371655,0.00012431110926946505,Nicey Gordond,False,False,True
0657_01,Earth,False,F/117/S,0.35443037974683544,False,0.0,0.028947103612518028,0.0,0.000758657622277758,0.0,,True,False,True
0657_02,Earth,False,G/97/S,0.4810126582278481,False,0.0,0.0002683393150638983,0.031329814404903795,0.006247768654052125,0.0,Glenna Cardner,False,False,True
0658_01,Earth,False,F/118/S,0.26582278481012656,False,0.0,0.019320430684600678,4.256768261535842e-05,0.0008925383791503035,,Ernice Jarvey,False,True,False
0659_01,Earth,True,G/98/S,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Stal Andackson,True,False,True
0660_01,Earth,True,G/99/S,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,Leonyl Saley,False,False,True
0661_01,Europa,False,C/23/P,0.5569620253164557,False,0.0,0.08405729044376614,0.0,0.06069260978222064,0.029917540297517923,Misadr Ticagent,False,False,True
0663_01,Earth,False,F/140/P,0.5569620253164557,False,0.006002652334752565,0.017609767551068325,0.0006810829218457347,0.0021867190289182434,0.0016160444205030457,Jeroy Buckentry,True,False,True
0664_01,Europa,False,E/46/S,0.45569620253164556,False,0.0,0.0,0.0,0.20113352374152088,0.23573530021132888,Jabba Cylistrand,False,False,True
0665_01,Earth,False,F/141/P,0.35443037974683544,False,,0.0,0.3024008172995062,0.0,0.0,Cineys Winie,True,False,True
0665_02,Mars,False,F/141/P,0.18987341772151897,False,0.08822502966427026,0.0,8.513536523071684e-05,0.001026419136022849,0.0,Lix Winie,False,False,True
0668_01,Earth,False,F/142/P,0.569620253164557,False,0.0,0.0008385603595746821,0.003703388387536182,0.044136022848982506,0.019972651555960716,Rician Torrez,False,False,True
0669_01,Earth,False,F/143/P,0.3291139240506329,False,0.0,0.01777747962298326,8.513536523071684e-05,0.0004016422706176366,0.016699125678531473,Elanie Hardson,False,False,True
0671_01,Earth,True,G/102/P,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,Veroy Santry,True,True,False
0672_01,Earth,False,G/103/P,0.31645569620253167,False,6.979828296223913e-05,0.0,0.0016175719393836199,0.0003123884327026062,0.03066340695313471,Josey Carreralend,False,False,True
0674_01,Earth,True,G/101/S,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,Grette Dillips,False,True,False
0677_01,Earth,True,G/102/S,0.18987341772151897,False,0.0,0.0,0.0,0.0,0.0,Lorian Josey,False,False,True
0678_01,Earth,True,G/103/S,0.46835443037974683,False,0.0,0.0,0.0,0.0,0.0,Bettie Moodman,False,False,True
0679_01,Earth,False,G/104/S,0.25316455696202533,,,0.0072116190923422665,0.0,0.02414316315601571,0.0,Vana Nichoan,False,False,True
0680_01,Earth,True,G/105/P,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,Garyan Garnes,False,True,False
0680_02,Earth,True,G/105/P,0.08860759493670886,False,0.0,0.0,0.0,0.0,0.0,Annard Garnes,False,False,True
0680_03,Earth,True,G/105/P,0.06329113924050633,,0.0,0.0,0.0,0.0,0.0,Joandy Camerrison,False,False,True
0682_01,Mars,True,F/121/S,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,Grany Cla,True,False,True
0683_01,Mars,False,F/144/P,0.37974683544303794,False,0.018775738116842324,0.0032200717807667795,0.01072705601907032,0.0,0.0,Wheals Parté,False,False,True
0684_01,Mars,False,F/145/P,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Sug Conie,True,False,True
0684_02,Mars,False,F/145/P,0.0,False,0.0,0.0,0.0,0.0,0.0,Trohs Conie,True,False,True
0684_03,Mars,True,F/145/P,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,Jack Conie,True,False,True
0685_01,Earth,False,E/41/P,0.5189873417721519,False,6.979828296223913e-05,0.03092610606111428,0.00017027073046143367,0.0024544805426633346,0.0006215555463473252,Arl Lerez,False,False,True
0686_01,Mars,True,F/146/P,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Permit Bert,True,False,True
0686_02,Mars,False,D/30/P,0.3670886075949367,True,0.2713059258742235,0.0,,0.0005355230274901821,0.0,Cheat Bert,False,False,True
0687_01,Mars,False,D/23/S,0.24050632911392406,False,0.21616528233405458,0.0,0.00038310914353822576,0.0,0.008826088758132018,Lix Concy,False,False,True
0688_01,Mars,False,E/48/S,0.43037974683544306,False,0.1377120122844978,0.0,0.004129065213689767,0.0018297036772581222,0.00012431110926946505,Goos Erpie,False,False,True
0689_01,Europa,True,B/25/S,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,Chard Motive,True,False,True
0690_01,Mars,True,F/122/S,0.6835443037974683,False,0.0,0.0,0.0,0.0,0.0,Yapich Start,True,False,True
0691_01,Mars,False,E/49/S,0.24050632911392406,False,0.011446918405807216,0.0,0.03333049548782564,0.0,0.0,Bubbix Potte,False,False,True
0691_02,Mars,False,F/123/S,0.26582278481012656,False,0.03524813289593076,0.0,0.08309211646517964,0.0,0.0,Fis Potte,False,False,True
0691_03,Mars,True,E/49/S,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Moss Potte,True,False,True
0693_01,Europa,True,G/734/S,0.4430379746835443,False,0.0,0.0,0.0,,0.0,Mothab Dedometeel,True,False,False
0693_02,Europa,False,C/27/S,0.43037974683544306,False,0.0,0.11699594136785965,0.0,0.1938147090324884,0.0015746073840798905,Tetraix Dedometeel,False,False,True
0696_01,Earth,False,G/107/S,0.27848101265822783,False,0.0,0.019488142756515614,0.009620296271071003,0.003302392002856123,0.0,Stany Haydenzier,True,False,True
0697_01,Earth,False,F/147/P,0.3037974683544304,False,0.0014657639422070217,0.0,0.02932913332198195,0.0005355230274901821,0.0,Dixiel Buchansen,True,False,False
0699_01,Mars,True,F/126/S,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Roswal Sha,True,False,True
0699_02,Mars,False,D/24/S,0.3037974683544304,False,0.18831576743212117,0.0,0.012812872467222883,0.0003570153516601214,0.00020718518211577507,Flyros Rhuba,False,False,False
0701_01,Europa,True,D/25/S,0.4177215189873418,False,0.0,0.0,0.0,0.0,0.0,Menkibi Voliat,True,False,True
0702_01,Earth,False,F/127/S,0.3037974683544304,False,0.008445592238430935,0.007949552208767988,0.00017027073046143367,0.017270617636558374,0.002237599966850371,Briane Sellahaney,False,False,True
0703_01,Earth,True,G/108/S,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Brank Estein,True,False,True
